name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
D'FUN karaoke,"Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",4.8,4,,-8.0198503,110.3218291,Parangtritis,,Bantul,Modern,"
0857-2731-9761",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/D%27FUN+karaoke/data=!4m7!3m6!1s0x2e7b01af8ce2da25:0x9ccfecbdf37e972c!8m2!3d-8.0198503!4d110.3218291!16s%2Fg%2F11nfvhvzt8!19sChIJJdrijK8Bey4RLJd-873sz5w?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.278671,extract_from_url,0.9
profit karaoke,"X8JC+5PX, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",5.0,1,,-8.019441,110.321869,Parangtritis,,Bantul,Modern,,,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/profit+karaoke/data=!4m7!3m6!1s0x2e7b010066b54cbd:0xb72c6057d44638de!8m2!3d-8.019441!4d110.321869!16s%2Fg%2F11xgjs4rf7!19sChIJvUy1ZgABey4R3jhG1FdgLLc?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.689667,extract_from_url,0.9
rege cafe and karaoke,"Karaoke bar · Jl. Pantai parangkusumo, pantai, parangtritis, kec. Kretek Daerah Istimewa Yogyakarta Kabupaten Bantul VU",5.0,1,,-8.0192605,110.3219638,Parangtritis,,Bantul,Modern,"
0856-5983-2330",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/rege+cafe+and+karaoke/data=!4m7!3m6!1s0x2e7b010a6283725b:0xb7e01324bfccc267!8m2!3d-8.0192605!4d110.3219638!16s%2Fg%2F11y8fyk8y6!19sChIJW3KDYgoBey4RZ8LMvyQT4Lc?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.999705,extract_from_url,0.9
Bukit Soka Puncak parangtritis,"X8FW+79Q, Area Hutan, Giricahyo, Kec. Purwosari, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55872",4.7,178,Rp 1–25.000 per person,-8.026798,110.3459991,Girijati,Jalan Lintas Selatan,Gunungkidul,Modern,"
0889-5078-592",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/Bukit+Soka+Puncak+parangtritis/data=!4m7!3m6!1s0x2e7bab4fe5077cfd:0x6bc1c2d846e606aa!8m2!3d-8.026798!4d110.3459991!16s%2Fg%2F11g_wytnxh!19sChIJ_XwH5U-rey4RqgbmRtjCwWs?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:54.377675,extract_from_url,0.9
SK musik & karaoke,"X8HC+WP8, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",4.5,8,,-8.0200023,110.3219015,Parangtritis,,Bantul,Modern,,,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/SK+musik+%26+karaoke/data=!4m7!3m6!1s0x2e7b01056c303d51:0xd1791f61267a29cf!8m2!3d-8.0200023!4d110.3219015!16s%2Fg%2F11y1np41_z!19sChIJUT0wbAUBey4Rzyl6JmEfedE?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:55.156882,extract_from_url,0.9
dsd,"X8GH+8RC, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta",0.0,0,,-8.0241771,110.3295006,Parangtritis,,Bantul,Modern,,,,{},https://www.google.com/maps/place/dsd/data=!4m7!3m6!1s0x2e7b0100309328d1:0x38ab49df33f2ab9f!8m2!3d-8.0241771!4d110.3295006!16s%2Fg%2F11xkhgt4vf!19sChIJ0SiTMAABey4Rn6vyM99Jqzg?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:56.267324,extract_from_url,0.9
Resto Pawon Mbok Surip,"Sendangsari, Terong, Dlingo, Bantul Regency, Special Region of Yogyakarta",4.7,37,Rp 25–50K per person,-7.8695945,110.4611631,Wonosari,Wonosari,Gunung Kidul,Cafe & Restaurant,"
0821-4412-2865",https://bit.ly/3fFa6CR,9.00 am–8.00 pm,"{'Thursday': '9.00\u202fam–8.00\u202fpm', 'Friday': '9.00\u202fam–8.00\u202fpm', 'Saturday': '9.00\u202fam–8.00\u202fpm', 'Sunday': '9.00\u202fam–8.00\u202fpm', 'Monday': '9.00\u202fam–8.00\u202fpm', 'Tuesday': '9.00\u202fam–8.00\u202fpm', 'Wednesday': '9.00\u202fam–8.00\u202fpm'}",https://www.google.com/maps/place/Resto+Pawon+Mbok+Surip/data=!4m7!3m6!1s0x2e7a51658f9e3dcd:0x3550a449486411b9!8m2!3d-7.8695945!4d110.4611631!16s%2Fg%2F11lg0r4bdy!19sChIJzT2ej2VRei4RuRFkSEmkUDU?authuser=0&hl=en&rclk=1,Bar  dekat pinus pengger,2025-08-28T18:41:18.870097,extract_from_url,0.9
Puncak pinus Pengger,"4FH5+WX2, Pantirejo, Terong, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",4.6,17,,-7.8702495,110.4598879,Wonosari,Wonosari,Gunung Kidul,Modern,"
0815-7416-2852",,9.00 am–6.30 pm,"{'Thursday': '9.00\u202fam–6.30\u202fpm', 'Friday': '9.00\u202fam–6.30\u202fpm', 'Saturday': '9.00\u202fam–6.30\u202fpm', 'Sunday': '9.00\u202fam–6.30\u202fpm', 'Monday': '9.00\u202fam–6.30\u202fpm', 'Tuesday': '9.00\u202fam–6.30\u202fpm', 'Wednesday': '9.00\u202fam–6.30\u202fpm'}",https://www.google.com/maps/place/Puncak+pinus+Pengger/data=!4m7!3m6!1s0x2e7a51e36d801c8f:0x930eaefb57d716c7!8m2!3d-7.8702495!4d110.4598879!16s%2Fg%2F11hz76bjqf!19sChIJjxyAbeNRei4RxxbXV_uuDpM?authuser=0&hl=en&rclk=1,Bar  dekat pinus pengger,2025-08-28T18:41:18.898458,extract_from_url,0.9
White House 23,Bar · Jl. Gowongan Lor No.49,4.6,495,Rp 25–50 rb per orang,-7.7853038,110.3640363,Jetis,Bumijo,Yogyakarta,Modern,0823-2956-0679,,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/White+House+23/data=!4m7!3m6!1s0x2e7a5958dc824d1f:0x8145a1de03fd113a!8m2!3d-7.7853038!4d110.3640363!16s%2Fg%2F11vyxp70bn!19sChIJH02C3FhZei4ROhH9A96hRYE?authuser=0&hl=id&rclk=1,Bar  dekat tugu jogja,2025-08-28T18:56:50.689124,extract_from_url,0.9
Vino bar,Bar · Jl. Jend. Sudirman No.5,4.4,54,,-7.7825803,110.3684378,Jetis,Bumijo,Yogyakarta,Modern,,,Buka ⋅ Tutup pukul 01.00,"{'Kamis': '10.00–01.00', 'Jumat': '10.00–01.00', 'Sabtu': '10.00–01.00', 'Minggu': '10.00–01.00', 'Senin': '10.00–01.00', 'Selasa': '10.00–01.00', 'Rabu': '10.00–01.00'}",https://www.google.com/maps/place/Vino+bar/data=!4m7!3m6!1s0x2e7a5830f3cd4095:0xed261c580e5e5343!8m2!3d-7.7825803!4d110.3684378!16s%2Fg%2F11g9dhvqm1!19sChIJlUDN8zBYei4RQ1NeDlgcJu0?authuser=0&hl=id&rclk=1,Bar  dekat tugu jogja,2025-08-28T18:56:50.696677,extract_from_url,0.9
Sakapatat Social House & Resto,Bar & Grill · Jl. Pakuningratan No.34,4.5,3202,$$,-7.780671,110.3642629,Jetis,Bumijo,Yogyakarta,Cafe & Restaurant,0822-3119-7986,https://linktr.ee/sakapatat,Buka ⋅ Tutup pukul 01.00,"{'Kamis': '17.00–01.00', 'Jumat': '17.00–01.00', 'Sabtu': '17.00–01.00', 'Minggu': '17.00–01.00', 'Senin': '17.00–01.00', 'Selasa': '17.00–01.00', 'Rabu': '17.00–01.00'}",https://www.google.com/maps/place/Sakapatat+Social+House+%26+Resto/data=!4m7!3m6!1s0x2e7a583a274dc3cf:0xc6f5aa04af7b68f5!8m2!3d-7.780671!4d110.3642629!16s%2Fg%2F11bx5pt2vm!19sChIJz8NNJzpYei4R9Wh7rwSq9cY?authuser=0&hl=id&rclk=1,Bar  dekat tugu jogja,2025-08-28T18:56:50.731119,extract_from_url,0.9
Chadis Rooftop Bar,Bar · Jl. Jend. Sudirman No.69,4.6,103,Rp 150–175 rb per orang,-7.7827432,110.3744013,Yogyakarta,Malioboro,Yogyakarta,Modern,(0274) 2921888,,Buka ⋅ Tutup pukul 23.00,"{'Kamis': '10.00–23.00', 'Jumat': '10.00–23.00', 'Sabtu': '10.00–23.00', 'Minggu': '10.00–23.00', 'Senin': '10.00–23.00', 'Selasa': '10.00–23.00', 'Rabu': '10.00–23.00'}",https://www.google.com/maps/place/Chadis+Rooftop+Bar/data=!4m7!3m6!1s0x2e7a58324aaa76cd:0xd6031312e5fffe61!8m2!3d-7.7827432!4d110.3744013!16s%2Fg%2F11cs01hldf!19sChIJzXaqSjJYei4RYf7_5RITA9Y?authuser=0&hl=id&rclk=1,Bar  dekat tugu jogja,2025-08-28T18:56:51.003854,extract_from_url,0.9
Kote (kopi dan teh),"Bar · 69GM+X36, Jl. Lembah UGM Jl. Kuningan",5.0,1,,-7.7725791,110.3826259,Sleman,Sleman,Sleman,Modern,,,,{},https://www.google.com/maps/place/Kote+%28kopi+dan+teh%29/data=!4m7!3m6!1s0x2e7a59001e61f61f:0x93cfdcc81ce48308!8m2!3d-7.7725791!4d110.3826259!16s%2Fg%2F11x7g400b1!19sChIJH_ZhHgBZei4RCIPkHMjcz5M?authuser=0&hl=id&rclk=1,Bar  dekat ugm,2025-08-28T19:00:40.765258,extract_from_url,0.9
Gadjah Mada University Club (UC) Hotel UGM,"Hotel & Convention, Bulaksumur Jl. Pancasila No.2, Sendowo, Sinduadi, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",4.5,2996,,-7.7733788,110.3773268,Sleman,Sleman,Sleman,Modern,(0274) 563461,http://www.ugmclub.com/,,{},https://www.google.com/maps/place/Gadjah+Mada+University+Club+%28UC%29+Hotel+UGM/data=!4m10!3m9!1s0x2e7a58357116351b:0x39354ff2b558bec4!5m2!4m1!1i2!8m2!3d-7.7733788!4d110.3773268!16s%2Fg%2F1tg134pv!19sChIJGzUWcTVYei4RxL5YtfJPNTk?authuser=0&hl=id&rclk=1,Bar  dekat ugm,2025-08-28T19:00:40.969162,extract_from_url,0.9
Ndalem Kaliwanglu Lounge & Cafe,Lounge · Jl. Harjobinangun,4.7,3,,-7.6802932,110.4061966,Harjobinangun,Kaliwanglu Kulon,Sleman,Modern,0812-1686-8387,,Buka ⋅ Tutup pukul 23.00,{},https://www.google.com/maps/place/Ndalem+Kaliwanglu+Lounge+%26+Cafe/data=!4m7!3m6!1s0x2e7a5f5fad5e1e6d:0xa4b685258cb1edb1!8m2!3d-7.6802932!4d110.4061966!16s%2Fg%2F11jknx3dvh!19sChIJbR5erV9fei4Rse2xjCWFtqQ?authuser=0&hl=id&rclk=1,Bar  dekat uii,2025-08-28T19:01:36.325321,extract_from_url,0.9
MIE DOYOK UII JAKAL,"Bar · 8C79+4F4, Jl. Kaliurang",4.4,192,Rp 1–25.000 per orang,-7.6872254,110.4187075,Pakem Binangun,Jalan Kaliurang,Pakembinangun,Modern,,,Buka ⋅ Tutup pukul 23.30,"{'Kamis': '10.00–23.30', 'Jumat': '10.00–23.30', 'Sabtu': '10.00–23.30', 'Minggu': '10.00–23.30', 'Senin': '10.00–23.30', 'Selasa': '10.00–23.30', 'Rabu': '10.00–23.30'}",https://www.google.com/maps/place/MIE+DOYOK+UII+JAKAL/data=!4m7!3m6!1s0x2e7a5f0038ea0e4b:0x3de686153a45c0df!8m2!3d-7.6872254!4d110.4187075!16s%2Fg%2F11y6hgg1xh!19sChIJSw7qOABfei4R38BFOhWG5j0?authuser=0&hl=id&rclk=1,Bar  dekat uii,2025-08-28T19:01:36.413860,extract_from_url,0.9
"Eiden Paralia Resto, Bar, Lounge And Club",Bar · Jl. Sempu,4.9,43,Rp 25–50 rb per orang,-7.6606375,110.41184,Harjobinangun,Trojayan,Sleman,Cafe & Restaurant,0816-992-168,https://www.instagram.com/eidenparalia.jogja,Buka ⋅ Tutup pukul 21.00,"{'Kamis': '11.00–21.00', 'Jumat': '11.00–21.00', 'Sabtu': '11.00–23.00', 'Minggu': '11.00–23.00', 'Senin': '11.00–21.00', 'Selasa': '11.00–21.00', 'Rabu': '11.00–21.00'}","https://www.google.com/maps/place/Eiden+Paralia+Resto,+Bar,+Lounge+And+Club/data=!4m7!3m6!1s0x2e7a5f000becd987:0x63d0a9eed86e9668!8m2!3d-7.6606375!4d110.41184!16s%2Fg%2F11vwk9dzjx!19sChIJh9nsCwBfei4RaJZu2O6p0GM?authuser=0&hl=id&rclk=1",Bar  dekat uii,2025-08-28T19:01:36.802440,extract_from_url,0.9
Segere ID Ngaglik,"Bar · 7CX8+PCQ, candisari, Jl. Besi Jangkang",5.0,1,,-7.7006717,110.4161097,Sukoharjo,Jalan Besi Jangkang,Sleman,Modern,0858-7801-2807,,Buka ⋅ Tutup pukul 21.00,"{'Kamis': '10.00–21.00', 'Jumat': '10.00–21.00', 'Sabtu': '10.00–21.00', 'Minggu': '10.00–21.00', 'Senin': '10.00–21.00', 'Selasa': '10.00–21.00', 'Rabu': '10.00–21.00'}",https://www.google.com/maps/place/Segere+ID+Ngaglik/data=!4m7!3m6!1s0x2e7a5f58d572bdbb:0x316d750289685dcc!8m2!3d-7.7006717!4d110.4161097!16s%2Fg%2F11qsmfdkmm!19sChIJu71y1Vhfei4RzF1oiQJ1bTE?authuser=0&hl=id&rclk=1,Bar  dekat uii,2025-08-28T19:01:37.535112,extract_from_url,0.9
The Q Jogja,"Lounge · Vads Jl. Laksda Adisucipto No.KM.6, RW.No.163",4.7,180,Rp 25–50 rb per orang,-7.782824,110.3943132,Catur Tunggal,Papringan,Sleman,Modern,0819-9229-0999,,,{},https://www.google.com/maps/place/The+Q+Jogja/data=!4m7!3m6!1s0x2e7a571bed5e9f43:0xef3e9bf773e9ede5!8m2!3d-7.782824!4d110.3943132!16s%2Fg%2F11twh37wjq!19sChIJQ59e7RtXei4R5e3pc_ebPu8?authuser=0&hl=id&rclk=1,Bar best dekat ambarukmo plaza,2025-08-28T19:31:34.981750,extract_from_url,0.9
What The Deck,Bar · Jl. Colombo No.7,4.7,52,,-7.776464,110.3820885,Sleman,Sleman,Sleman,Modern,0877-8750-7999,https://www.instagram.com/whatthedeck.yk/?hl=id,Buka ⋅ Tutup pukul 23.00,"{'Kamis': '16.00–23.00', 'Jumat': '16.00–23.00', 'Sabtu': '16.00–23.00', 'Minggu': '16.00–23.00', 'Senin': '16.00–23.00', 'Selasa': '16.00–23.00', 'Rabu': '16.00–23.00'}",https://www.google.com/maps/place/What+The+Deck/data=!4m7!3m6!1s0x2e7a59540ca67897:0x654301f34242e17e!8m2!3d-7.776464!4d110.3820885!16s%2Fg%2F11p06nwmvy!19sChIJl3imDFRZei4RfuFCQvMBQ2U?authuser=0&hl=id&rclk=1,Bar best dekat ambarukmo plaza,2025-08-28T19:31:38.018359,extract_from_url,0.9
Royal Ambarrukmo Yogyakarta,"Jl. Laksda Adisucipto No.81, Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",4.8,18780,,-7.7823772,110.403051,Catur Tunggal,Ambarukmo,Sleman,Modern,(0274) 488488,http://www.royalambarrukmo.com/,,{},https://www.google.com/maps/place/Royal+Ambarrukmo+Yogyakarta/data=!4m10!3m9!1s0x2e7a59e82583c5f9:0x8decbfc296a4eef2!5m2!4m1!1i2!8m2!3d-7.7823772!4d110.403051!16s%2Fg%2F12cnt2dhc!19sChIJ-cWDJehZei4R8u6klsK_7I0?authuser=0&hl=id&rclk=1,Bar best dekat ambarukmo plaza,2025-08-28T19:31:35.679229,extract_from_url,0.9
Pacific Bar KL,"52-54, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.5,466,,3.1473427,101.708418,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 17-577 6639,,Buka ⋅ Tutup pukul 03.00,{},https://www.google.com/maps/place/Pacific+Bar+KL/data=!4m7!3m6!1s0x31cc377532a3919f:0x8c7055355a7aa205!8m2!3d3.1473427!4d101.708418!16s%2Fg%2F11hdqjxwt3!19sChIJn5GjMnU3zDERBaJ6WjVVcIw?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:31.772386,extract_from_url,0.9
The Barn Pavilion KL,"Lot C4 . 04 . 00, 168, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",4.6,1246,,3.1493578,101.7123063,Bukit Bintang,Pavilion Connection,Kuala Lumpur,Modern,+60 3-2110 3223,http://www.thebarn.com.my/,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '11.00–00.00', 'Jumat': '11.00–00.00', 'Sabtu': '11.00–00.00', 'Minggu\n(Hari Merdeka)': '11.00–00.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '11.00–00.00\nJam buka dapat berbeda', 'Selasa': '11.00–00.00', 'Rabu': '11.00–00.00'}",https://www.google.com/maps/place/The+Barn+Pavilion+KL/data=!4m7!3m6!1s0x31cc362b63426e0b:0x900d3bf2add96153!8m2!3d3.1493578!4d101.7123063!16s%2Fg%2F11c49_pp4_!19sChIJC25CYys2zDERU2HZrfI7DZA?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:31.774669,extract_from_url,0.9
Taps Beer Bar,"Bar ·  · 1, Jalan Nagasari",4.4,1152,$$,3.1495003,101.7090645,Bukit Bintang,Jalan Nagasari,Kuala Lumpur,Modern,+60 11-2194 6176,http://www.tapsbeerbar.my/,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '12.00–00.00', 'Jumat': '12.00–00.00', 'Sabtu': '12.00–00.00', 'Minggu\n(Hari Merdeka)': '12.00–00.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '12.00–00.00\nJam buka dapat berbeda', 'Selasa': '12.00–00.00', 'Rabu': '12.00–00.00'}",https://www.google.com/maps/place/Taps+Beer+Bar/data=!4m7!3m6!1s0x31cc362af6625437:0xa301d44c3c9b27d0!8m2!3d3.1495003!4d101.7090645!16s%2Fg%2F1tfthq7n!19sChIJN1Ri9io2zDER0CebPEzUAaM?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:37.870151,extract_from_url,0.9
Sutraa Kitchen + Bar,"34, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.2,777,$$,3.1477331,101.7078487,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 11-2135 9796,https://www.theolivetreegroup.com/,Buka ⋅ Tutup Jum pukul 05.00,"{'Kamis': '15.00–05.00', 'Jumat': '15.00–05.00', 'Sabtu': '15.00–05.00', 'Minggu\n(Hari Merdeka)': '15.00–05.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '15.00–05.00\nJam buka dapat berbeda', 'Selasa': '15.00–05.00', 'Rabu': '15.00–05.00'}",https://www.google.com/maps/place/Sutraa+Kitchen+%2B+Bar/data=!4m7!3m6!1s0x31cc362a6c9183ff:0x2061bdb87e6b1b52!8m2!3d3.1477331!4d101.7078487!16s%2Fg%2F1txflnfz!19sChIJ_4ORbCo2zDERUhtrfri9YSA?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:37.297661,extract_from_url,0.9
Terrace Jogja,Klub Malam ·  · Jl. Seturan Raya No.4,4.5,487,Rp 250.000+ per orang,-7.7711229,110.4094202,Sleman,Sleman,Sleman,Modern,0812-1356-1569,,Segera buka ⋅ Buka pukul 20.00,"{'Kamis': '20.00–03.00', 'Jumat': '20.00–03.00', 'Sabtu': '20.00–03.00', 'Minggu': '20.00–03.00', 'Senin': '20.00–03.00', 'Selasa': '20.00–03.00', 'Rabu': '20.00–03.00'}",https://www.google.com/maps/place/Terrace+Jogja/data=!4m7!3m6!1s0x2e7a59f1ee26d48b:0x447f28e73b75c59e!8m2!3d-7.7711229!4d110.4094202!16s%2Fg%2F1pzrjf4b7!19sChIJi9Qm7vFZei4RnsV1O-cof0Q?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.280630,extract_from_url,0.9
Gembira Loka Zoo Yogyakarta,Kebun Binatang ·  · Jl. Kebun Raya No.2,4.5,47692,,-7.8041337,110.3979883,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,0812-2266-2290,http://www.gembiralokazoo.com/,Tutup ⋅ Buka Jum pukul 08.00,{},https://www.google.com/maps/place/Gembira+Loka+Zoo+Yogyakarta/data=!4m7!3m6!1s0x2e7a57196b21a901:0x77e3f6112577fb0f!8m2!3d-7.8041337!4d110.3979883!16s%2Fm%2F0130d2nz!19sChIJAakhaxlXei4RD_t3JRH243c?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.258726,extract_from_url,0.9
TIP TAP TOE,"Restoran ·  · Jl. Palagan Tentara Pelajar Kelurahan No.KM, RW.9",4.7,3494,$$$,-7.7263325,110.3809845,Depok,Condongcatur,Sleman,Cafe & Restaurant,0813-2940-3145,https://tiptaptoe.id/,Buka ⋅ Tutup pukul 02.00,"{'Kamis': '07.00–02.00', 'Jumat': '07.00–02.00', 'Sabtu': '07.00–02.00', 'Minggu': '07.00–02.00', 'Senin': '11.00–00.00', 'Selasa': '11.00–00.00', 'Rabu': '11.00–01.00'}",https://www.google.com/maps/place/TIP+TAP+TOE/data=!4m7!3m6!1s0x2e7a59c5d714de41:0x94fade6986fcfa63!8m2!3d-7.7263325!4d110.3809845!16s%2Fg%2F11t4ysvttb!19sChIJQd4U18VZei4RY_r8hmne-pQ?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:16.826237,extract_from_url,0.9
Foodcourt Gembira Loka Zoo,Makanan Siap Saji · Jl. Kebun Raya No.1F,4.0,82,$$,-7.8026415,110.3985498,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,(0274) 373861,http://www.gembiralokazoo.com/,Tutup ⋅ Buka Jum pukul 07.00,"{'Kamis': '07.00–18.00', 'Jumat': '07.00–18.00', 'Sabtu': '07.00–18.00', 'Minggu': '07.00–18.00', 'Senin': '07.00–18.00', 'Selasa': '07.00–18.00', 'Rabu': '07.00–18.00'}",https://www.google.com/maps/place/Foodcourt+Gembira+Loka+Zoo/data=!4m7!3m6!1s0x2e7a576668068b75:0x61f03650439c4b3a!8m2!3d-7.8026415!4d110.3985498!16s%2Fg%2F11c0r2v51g!19sChIJdYsGaGZXei4ROkucQ1A28GE?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.367733,extract_from_url,0.9
KEBON BINATANG,,4.4,29,,-7.8039932,110.3981235,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,,,,{},https://www.google.com/maps/place/KEBON+BINATANG/data=!4m7!3m6!1s0x2e7a57001e4d0cdb:0x90c47bdaf9aefbc7!8m2!3d-7.8039932!4d110.3981235!16s%2Fm%2F0k707j_!19sChIJ2wxNHgBXei4Rx_uu-dp7xJA?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.498990,extract_from_url,0.9
GARGER STUDIO,"Gn. Sari, Bejiharjo, Kec. Karangmojo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55891",5.0,14,,-7.9433941,110.6351759,Wonosari,Wonosari,Gunung Kidul,Modern,0818-0786-0013,,Buka ⋅ Tutup pukul 00.00 · 0818-0786-0013,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Tutup', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/GARGER+STUDIO/data=!4m7!3m6!1s0x2e7a4b45f53f7229:0xa3ee0a56401291cb!8m2!3d-7.9433941!4d110.6351759!16s%2Fg%2F11jp500tz3!19sChIJKXI_9UVLei4Ry5ESQFYK7qM?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.407587,extract_from_url,0.9
Goa Pindul,"Tujuan Wisata ·  · Jalan Goa Pindul Gelaran 2, RT.3/RW.16",4.5,7818,,-7.9307459,110.6496694,Wonosari,Wonosari,Gunung Kidul,Modern,0812-5050-542,https://www.goapindul.net/,Tutup ⋅ Buka Jum pukul 07.00 · 0812-5050-542,"{'Kamis': '07.00–16.00', 'Jumat': '07.00–16.00', 'Sabtu': '07.00–16.00', 'Minggu': '07.00–16.00', 'Senin': '07.00–16.00', 'Selasa': '07.00–16.00', 'Rabu': '07.00–16.00'}",https://www.google.com/maps/place/Goa+Pindul/data=!4m7!3m6!1s0x2e7bb3458abe4f09:0xd54ced46ae184848!8m2!3d-7.9307459!4d110.6496694!16s%2Fm%2F010gqn3w!19sChIJCU--ikWzey4RSEgYrkbtTNU?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.566417,extract_from_url,0.9
